Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2020,County,Santa Barbara,Sheriff,Extra Help,False,False,,43281,53616,,12038,0,0,0,12038,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,0,0,,11891,142,0,0,12033,0,0,0,2349,2349,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Board Of Supervisors,Extra Help,False,False,,65050,79412,,12015,0,0,0,12015,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Administrative Office Professional I,False,False,,42297,50854,,11345,412,0,243,12000,973,0,0,2553,3526,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Extra Help,False,False,,0,0,,11960,0,0,0,11960,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,35256,43039,,11960,0,0,0,11960,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,11939,0,0,0,11939,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Extra Help,False,False,,0,0,,11839,99,0,0,11938,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Extra Help,False,False,,34389,41976,,11922,0,0,0,11922,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Clerk-Recorder-Assessor,Extra Help,False,False,,0,0,,8820,3071,0,0,11891,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,43281,53616,,11883,0,0,0,11883,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Human Resources,Extra Help,False,False,,33116,41024,,11814,0,0,0,11814,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,0,0,,11576,236,0,0,11812,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,County Executive Office,Deputy County Executive Officer,False,False,,123592,181349,,8673,0,2953,184,11810,1882,0,0,851,2733,2% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Animal Shelter Attendant,False,False,,43474,51648,,10550,123,701,404,11778,917,0,0,2875,3792,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Board Of Supervisors,Extra Help,False,False,,65050,79412,,11748,0,0,0,11748,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Extra Help,False,False,,74085,90447,,11733,0,0,0,11733,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker II,False,False,,49242,58720,,10791,0,6,923,11720,981,0,39,5993,7013,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Clerk-Recorder-Assessor,Administrative Office Professional I,False,False,,42297,50854,,11211,46,0,404,11661,972,0,0,2568,3540,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Parks,Extra Help,False,False,,33116,41024,,11654,0,0,0,11654,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Extra Help,False,False,,33116,41024,,11602,0,0,0,11602,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,District Attorney,Extra Help,False,False,,56564,70071,,11585,0,0,0,11585,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Administrative Office Professional I,False,False,,42297,50854,,11180,0,0,404,11584,979,0,0,2553,3532,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Auditor-Controller,Extra Help,False,False,,33116,41024,,11567,0,0,0,11567,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,34206,41758,,11487,25,0,0,11512,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,0,0,,11475,30,0,0,11505,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Extra Help,False,False,,74352,90767,,10037,539,0,928,11504,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Auditor-Controller,Extra Help,False,False,,33116,41024,,11503,0,0,0,11503,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Extra Help,False,False,,0,0,,11502,0,0,0,11502,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General County Programs,Replacement Benefits Planner,False,False,,0,0,,0,0,0,11469,11469,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,"Utility Worker, Institutions",False,False,,46084,54839,,11049,0,320,70,11439,1065,0,0,3663,4728,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Clerk-Recorder-Assessor,Extra Help,False,False,,33116,41024,,11084,334,0,0,11418,411,0,0,851,1262,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,0,0,,11308,0,0,0,11308,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Clerk-Recorder-Assessor,Extra Help,False,False,,33116,41024,,11076,197,0,0,11273,410,0,0,0,410,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Extra Help,False,False,,64118,78270,,11251,0,0,0,11251,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,11232,0,0,0,11232,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Child Support Services,Extra Help,False,False,,95089,116085,,11218,0,0,0,11218,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Extra Help,False,False,,43281,53616,,11030,0,0,185,11215,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Extra Help,False,False,,100439,122618,,11201,0,0,0,11201,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,0,0,,10709,446,0,0,11155,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Clerk-Recorder-Assessor,Extra Help,False,False,,33116,41024,,10245,842,0,0,11087,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,11079,0,0,0,11079,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,11024,0,0,0,11024,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General County Programs,Replacement Benefits Planner,False,False,,0,0,,0,0,0,10999,10999,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Extra Help,False,False,,33442,40824,,10991,0,0,0,10991,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Clerk-Recorder-Assessor,Extra Help,False,False,,0,0,,8724,2257,0,0,10981,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Juvenile Institutions Officer Senior,False,False,,68596,87572,,2963,0,7934,60,10957,1421,0,0,3122,4543,3% @ 55,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Extra Help,False,False,,52079,63575,,10881,0,0,0,10881,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Extra Help,False,False,,37340,45585,,10879,0,0,0,10879,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Defender,Extra Help,False,False,,33116,41024,,10874,0,0,0,10874,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Clerk-Recorder-Assessor,Extra Help,False,False,,33116,41024,,10680,182,0,0,10862,274,0,0,851,1125,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Extra Help,False,False,,0,0,,10845,0,0,0,10845,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10403,0,0,346,10749,907,0,38,20,965,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10396,0,0,346,10742,907,0,38,1702,2647,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10393,0,0,346,10739,907,0,38,1708,2653,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10390,0,0,346,10736,907,0,38,1708,2653,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10350,0,0,346,10696,903,0,37,1708,2648,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,10678,0,0,0,10678,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Planning & Development,Planner I,False,False,,69391,83281,,10676,0,0,0,10676,899,0,0,0,899,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Extra Help,False,False,,77056,94070,,10673,0,0,0,10673,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Extra Help,False,False,,0,0,,9538,1076,0,0,10614,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Sheriffs Deputy Trainee,False,False,,71446,86060,,10603,0,0,0,10603,1523,0,0,659,2182,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10219,0,0,346,10565,892,0,37,1708,2637,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10192,0,0,346,10538,890,0,37,1708,2635,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10175,0,0,346,10521,887,0,37,1666,2590,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10140,0,0,346,10486,907,0,38,1958,2903,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10134,0,0,346,10480,907,0,38,1964,2909,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Extra Help,False,False,,34389,41976,,10457,0,0,0,10457,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10411,0,0,0,10411,878,0,38,0,916,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10397,0,0,0,10397,878,0,38,1689,2605,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,43813,53483,,10396,0,0,0,10396,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,10392,0,0,0,10392,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10390,0,0,0,10390,878,0,38,1708,2624,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10390,0,0,0,10390,878,0,38,1318,2234,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10374,0,0,0,10374,878,0,38,1708,2624,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10370,0,0,0,10370,887,0,38,2792,3717,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Extra Help,False,False,,60409,73748,,7187,2059,158,949,10353,766,0,0,90,856,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,0,0,,10327,0,0,0,10327,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Defender,Extra Help,False,False,,33116,41024,,10269,0,0,0,10269,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General Services,Extra Help,False,False,,58267,71134,,10198,0,0,0,10198,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Extra Help,False,False,,0,0,,9284,908,0,0,10192,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,34206,41758,,10184,0,0,0,10184,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Extra Help,False,False,,33116,41024,,10182,0,0,0,10182,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,10140,0,0,0,10140,878,0,38,1958,2874,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Clerk-Recorder-Assessor,Extra Help,False,False,,33116,41024,,10134,0,0,0,10134,272,0,0,845,1117,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Juvenile Institutions Officer/Extra Help,False,False,,35618,43482,,9848,0,0,240,10088,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Extra Help,False,False,,61021,74491,,10081,0,0,0,10081,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,0,0,,10065,0,0,0,10065,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Parks,Extra Help,False,False,,33442,40824,,9904,121,0,0,10025,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Extra Help,False,False,,37546,45833,,10004,0,0,0,10004,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Extra Help,False,False,,37731,46066,,10001,0,0,0,10001,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Animal Control Officer Supervisor,False,False,,68950,82749,,6313,271,3184,189,9957,659,0,0,2312,2971,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Extra Help,False,False,,70735,86355,,9321,0,0,634,9955,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Civil Engineering Associate I,False,False,,72297,86871,,4302,799,4847,0,9948,371,0,0,979,1350,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Auditor-Controller,Extra Help,False,False,,33116,41024,,9940,0,0,0,9940,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Clerk-Recorder-Assessor,Extra Help,False,False,,0,0,,7420,2520,0,0,9940,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,43281,53616,,9933,0,0,0,9933,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,9927,0,0,0,9927,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,9571,0,0,346,9917,877,0,36,2145,3058,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Extra Help,False,False,,0,0,,9891,0,0,0,9891,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Planning & Development,Commissioner,False,False,,0,0,,0,0,0,9800,9800,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Planning & Development,Commissioner,False,False,,0,0,,0,0,0,9800,9800,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,9779,0,0,0,9779,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker II,False,False,,49242,58720,,6009,0,3587,173,9769,523,0,22,941,1486,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Extra Help,False,False,,49868,60875,,9752,0,0,0,9752,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Extra Help,False,False,,60409,73748,,9750,0,0,0,9750,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General County Programs,Replacement Benefits Planner,False,False,,0,0,,0,0,0,9735,9735,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Juvenile Institutions Officer/Extra Help,False,False,,35618,43482,,9498,0,0,215,9713,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,43281,53616,,9704,0,0,0,9704,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Probation,Juvenile Institutions Officer/Extra Help,False,False,,35618,43482,,9626,0,0,72,9698,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,9659,0,0,0,9659,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,0,0,,8465,1188,0,0,9653,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,9631,0,0,0,9631,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Auditor-Controller,Extra Help,False,False,,33116,41024,,9619,0,0,0,9619,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Auditor-Controller,Extra Help,False,False,,33116,41024,,9600,0,0,0,9600,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Behavioral Wellness,Intern Paid,False,False,,27040,33012,,9554,0,0,0,9554,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,9547,0,0,0,9547,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Fire,Firefighter Staff,False,False,,84460,101394,,8889,0,657,0,9546,1236,0,0,0,1236,2.7% @ 57,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,General Services,Building Maintenance Supervisor,False,False,,68594,82314,,9064,0,0,454,9518,802,0,16,0,818,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Sheriff,Extra Help,False,False,,73233,89405,,9512,0,0,0,9512,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Extra Help,False,False,,27040,27040,,9456,0,0,0,9456,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Human Resources,Intern Paid,False,False,,27040,33012,,9417,0,0,0,9417,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Social Services,Eligibility Worker I,False,False,,45178,53749,,9399,0,0,0,9399,878,0,38,2679,3595,2% @ 62,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Extra Help,False,False,,33116,41024,,9321,0,0,0,9321,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Extra Help,False,False,,0,0,,9245,0,0,0,9245,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Works,Extra Help,False,False,,31878,38917,,9024,147,0,0,9171,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Community Services,Extra Help,False,False,,0,0,,9130,0,0,0,9130,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
2020,County,Santa Barbara,Public Health,Extra Help,False,False,,0,0,,9122,0,0,0,9122,0,0,0,0,0,N/A,http://co.santa-barbara.ca.us/hr,441172,10/08/2021,Santa Barbara,,False,
